Solidity-File,Contract-Name,Avg-Assignment,Avg-blank-lines,Avg-commas,Avg-comments,Avg-comparisons,Avg-Identifiers-Length,Avg-conditionals,Avg-indentation-length,Avg-keywords,Avg-line-length,Avg-loops,Avg-number-of-identifiers,Avg-numbers,Avg-operators,Avg-parenthesis,Avg-periods,Avg-spaces,Max-Identifiers-Length,Max-indentation,Max-keywords,Max-line-length,Max-number-of-identifiers,Max-numbers,Max-char,Max-words,SLOC
2805.sol,StandardToken,0.05,0.0,0.3867424242424242,0.0,0.17613636363636362,6.069711538461538,0.04356060606060605,3.7583333333333337,0.26022727272727275,41.016666666666666,0.0,1.6159090909090912,0.0,0.15340909090909088,1.5098484848484848,0.20795454545454545,6.787121212121212,8,6,2,118,26,0,31,7,31
2805.sol,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,61.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0,2,2,61,0,0,7,0,1
281.sol,BasicToken,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.333333333333333,0.6666666666666666,39.666666666666664,0.0,0.6666666666666666,0.0,0.0,2.0,0.0,8.333333333333334,8,8,2,82,2,0,12,1,3
281.sol,Centive,0.08666666666666667,0.02,0.25,0.0,0.1,7.611666666666666,0.0,5.533333333333333,0.2033333333333333,39.16666666666667,0.0,1.1800000000000002,0.0,0.0,2.003333333333333,0.16666666666666666,8.065000000000001,16,8,1,117,6,0,18,2,37
281.sol,Haltable,0.16666666666666666,0.0,0.0,0.0,0.0,7.083333333333333,0.0,5.666666666666666,0.16666666666666666,22.5,0.0,0.875,0.0,0.0,1.1666666666666665,0.0,7.083333333333334,16,8,1,59,3,0,10,1,14
281.sol,Ownable,0.2,0.0,0.0,0.0,0.25,5.75,0.1,6.6,0.1,24.45,0.0,0.9,0.2,0.0,1.75,0.125,8.2,9,12,1,67,4,2,13,2,9
281.sol,SafeMath,0.14166666666666666,0.0,0.20416666666666666,0.0,0.42500000000000004,1.6145833333333333,0.0,6.2,0.4083333333333333,30.0625,0.0,1.1375,0.1,0.25416666666666665,1.55,0.0,9.866666666666667,6,8,2,72,8,2,10,3,20
281.sol,StandardToken,0.04166666666666665,0.0833333333333333,0.29166666666666663,0.0,0.16666666666666666,6.576923076923077,0.0,6.0,0.37499999999999994,47.41666666666667,0.0,1.0416666666666665,0.16666666666666666,0.0,1.5833333333333335,0.125,8.333333333333334,8,8,2,102,13,4,28,3,15
2814.sol,EthertoteToken,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.6666666666666667,59.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,9.333333333333334,0,4,2,67,0,0,6,0,3
2814.sol,SafeMath,0.07083333333333333,0.020833333333333325,0.175,0.0,0.30833333333333335,1.5674603174603174,0.020833333333333325,3.154166666666667,0.35,25.425,0.0,0.9333333333333333,0.08333333333333333,0.1958333333333333,1.4,0.0,6.170833333333333,6,6,2,72,9,4,10,3,27
2814.sol,TokenSale,0.0676788589832068,0.00543478260869565,0.07334943639291465,0.0,0.10341384863123992,8.345302149400986,0.0,3.835044858523119,0.3422797331492983,27.70045979986197,0.0,0.6079957441913963,0.05667126754083275,0.0,1.4749286864504256,0.14536663216011042,5.369691741430872,23,8,2,82,43,4,76,7,173
282.sol,ApproveAndCallFallBack,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,93.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0,4,1,93,0,0,8,0,1
282.sol,Owned,0.25,0.0,0.04166666666666665,0.0,0.20833333333333331,6.166666666666666,0.0,5.833333333333333,0.20833333333333331,26.041666666666664,0.0,1.0416666666666665,0.08333333333333333,0.0,1.3333333333333333,0.1875,7.5,20,8,1,68,9,2,20,4,16
282.sol,SafeMath,0.25,0.0,0.25,0.0,0.5625,1.9875,0.0,6.0,0.5,29.3125,0.0,1.5625,0.25,0.3125,2.0,0.0,10.375,7,8,2,67,8,2,9,3,16
282.sol,TestCoin,0.17535714285714285,0.0,0.485,0.0,0.0,7.436369047619047,0.0,6.025714285714285,0.3801190476190476,43.496071428571426,0.0,1.5361904761904763,0.19166666666666665,0.03333333333333333,2.06,0.21857142857142858,8.984285714285715,22,8,2,111,24,10,39,5,47
2821.sol,F3DKeysCalcShort,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.607142857142854,0.0,0.4642857142857143,0.7142857142857143,0.10714285714285712,3.5,0.5357142857142857,7.071428571428571,9,8,2,219,5,10,109,2,28
2821.sol,FOMO3TEST,0.18155051055434637,0.10669621124179968,0.2515260319729194,0.0,0.14574347035627327,6.030441602388343,0.04981992413980252,8.404464867133532,0.07861429422442819,36.285446082480966,0.0,1.0914009182476967,0.22106145497848825,0.07572696815407505,1.2321028825543694,0.4679019733562714,9.475019521192248,21,20,2,221,148,52,365,22,1109
2821.sol,NameFilter,0.1904761904761904,0.1111111111111111,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.04651162790697,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,13.11111111111111,13,20,2,103,56,53,83,20,63
2821.sol,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8
2821.sol,SafeMath,0.11310122339534105,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.03349673202614378,7.23653307476837,0.1993493978788096,19.379424633101106,0.022624434389140264,0.7047346716464363,0.23051784816490697,0.12519901122842297,1.2429553017788313,0.0,8.716082800641624,7,16,2,51,13,10,13,5,66
2823.sol,F3DKeysCalcShort,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.607142857142854,0.0,0.4642857142857143,0.7142857142857143,0.10714285714285712,3.5,0.5357142857142857,7.071428571428571,9,8,2,219,5,10,109,2,28
2823.sol,FoMo3DQuick,0.1808424652394462,0.10730825041230659,0.2515260319729194,0.0,0.14573146958822414,6.031809781466371,0.04980792337175336,8.404464867133532,0.07860229345637902,36.28405719359208,0.0,1.0898749744334464,0.22074943500921027,0.07551095432919026,1.2302510717307844,0.46722808407351113,9.468071076491789,21,20,2,221,148,52,365,22,1111
2823.sol,NameFilter,0.1904761904761904,0.1111111111111111,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.04651162790697,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,13.11111111111111,13,20,2,103,56,53,83,20,63
2823.sol,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8
2823.sol,SafeMath,0.11310122339534105,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.03349673202614378,7.23653307476837,0.1993493978788096,19.379424633101106,0.022624434389140264,0.7047346716464363,0.23051784816490697,0.12519901122842297,1.2429553017788313,0.0,8.716082800641624,7,16,2,51,13,10,13,5,66
2825.sol,KickTheCoin,0.10074167426141109,0.0075383771929824536,0.02519710735171261,0.0,0.06980733082706767,11.59596537417261,0.029722388357256775,5.629743867243867,0.17029659850383533,21.35220339556277,0.0,0.5444444444444444,0.2008544087491456,0.055039112933849776,1.058203510670616,0.09839442355889723,6.451764591402749,35,12,2,87,21,14,41,7,276
2825.sol,KickTheCoinFactory,0.18073572340813718,0.019157088122605366,0.05459770114942529,0.0,0.17854406130268197,8.348148148148148,0.011494252873563211,5.597354497354497,0.216525269111476,23.87010582010582,0.0,0.7440202517788725,0.022988505747126433,0.0,0.9777367268746578,0.2074712643678161,6.4456235176062755,22,12,2,94,35,6,76,7,85
2825.sol,WithdrawFromKickTheCoin,0.12380952380952381,0.0,0.02857142857142856,0.0,0.0,7.7333333333333325,0.0,4.998095238095238,0.21619047619047618,18.31714285714286,0.0,0.40857142857142853,0.0,0.0,0.8876190476190476,0.11333333333333333,5.604761904761905,15,8,2,65,6,0,19,2,32
2826.sol,Dragon,0.1392060295021378,0.009722774050542247,0.06085283459164429,0.0,0.0775627447119163,10.521631622562392,0.017375144809135785,7.423872711970598,0.15144692689129297,29.481116597940847,0.004032258064516129,0.7104022797917362,0.17638726058442344,0.10648912389302803,1.245625989899948,0.09689510838053711,8.571831178055866,22,28,2,152,131,34,270,13,500
2826.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,6.475,0.37083333333333335,28.4,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,9.825,6,12,2,72,8,4,11,3,23
283.sol,ApproveAndCallFallBack,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,93.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0,4,1,93,0,0,8,0,1
283.sol,BTRS,0.17535714285714282,0.0,0.485,0.0,0.0,7.436369047619047,0.0,6.025714285714285,0.3801190476190476,43.47107142857143,0.0,1.5361904761904763,0.19166666666666665,0.03333333333333333,2.06,0.21857142857142858,8.984285714285715,22,8,2,111,24,10,30,5,47
283.sol,Owned,0.25,0.0,0.04166666666666665,0.0,0.20833333333333331,6.166666666666666,0.0,5.833333333333333,0.20833333333333331,26.041666666666664,0.0,1.0416666666666665,0.08333333333333333,0.0,1.3333333333333333,0.1875,7.5,20,8,1,68,9,2,20,4,16
283.sol,SafeMath,0.25,0.0,0.25,0.0,0.5625,1.9875,0.0,6.0,0.5,29.3125,0.0,1.5625,0.25,0.3125,2.0,0.0,10.375,7,8,2,67,8,2,9,3,16
2830.sol,DragonDivs,0.1421385808217859,0.04855147749782774,0.07173671584903998,0.0,0.0775627447119163,10.472693199502197,0.017375144809135785,7.423872711970598,0.15144692689129297,29.711689114247513,0.004032258064516129,0.727151263688428,0.19671961640065025,0.10577142054374573,1.2673937524147394,0.1107115409575809,8.233746137498782,22,28,2,152,132,34,271,14,500
2830.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,6.475,0.37083333333333335,28.4,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,9.825,6,12,2,72,8,4,11,3,23
2833.sol,JIincForwarderInterface,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,59.166666666666664,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,7.833333333333333,0,4,2,73,0,0,7,0,6
2833.sol,NameFilter,0.1904761904761904,0.0,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.16279069767442,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,14.333333333333334,13,20,2,103,56,53,83,20,63
2833.sol,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8
2833.sol,RP1KeysCalcLong,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.75,0.0,0.4642857142857143,0.7142857142857143,0.10714285714285712,3.5,0.5357142857142857,7.214285714285714,9,8,2,219,5,10,109,2,28
2833.sol,RP1externalSettingsInterface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,53.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0,4,1,54,0,0,7,0,4
2833.sol,ReadyPlayerONE,0.18042536985337476,0.004780429524725348,0.2579213927694238,0.0,0.14701820232573135,6.0789389163563445,0.050798000927412136,8.41107783137256,0.0762504784333222,36.409472823666604,0.0,1.0861629663051815,0.22029007163545114,0.071221248608222,1.2305889131717895,0.4583885876875618,10.475850369865734,21,20,2,221,148,52,365,22,1077
2833.sol,SafeMath,0.11310122339534105,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.03349673202614378,7.23653307476837,0.1993493978788096,19.52938483085542,0.022624434389140264,0.7047346716464363,0.23051784816490697,0.12519901122842297,1.2429553017788313,0.0,8.866042998395939,7,16,2,51,13,10,13,5,66
2833.sol,otherFoMo3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0,4,2,40,0,0,4,0,1
2839.sol,JIincForwarderInterface,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,59.166666666666664,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,7.833333333333333,0,4,2,73,0,0,7,0,6
2839.sol,NameFilter,0.1904761904761904,0.0,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.16279069767442,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,14.333333333333334,13,20,2,103,56,53,83,20,63
2839.sol,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8
2839.sol,RP1KeysCalcLong,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.75,0.0,0.4642857142857143,0.7142857142857143,0.10714285714285712,3.5,0.5357142857142857,7.214285714285714,9,8,2,219,5,10,109,2,28
2839.sol,RP1externalSettingsInterface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,53.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0,4,1,54,0,0,7,0,4
2839.sol,ReadyPlayerONE,0.18022211782085443,0.0043739254596847,0.2556856204117002,0.0,0.14762795842329235,6.082996948315975,0.051204504992452785,8.419207912673375,0.07604722640080186,36.37864626540102,0.0,1.0869759744352627,0.22150958383057312,0.071221248608222,1.235873466017318,0.46042110801276503,10.483777199134027,21,20,2,221,148,52,365,22,1087
2839.sol,SafeMath,0.11310122339534105,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.03349673202614378,7.23653307476837,0.1993493978788096,19.52938483085542,0.022624434389140264,0.7047346716464363,0.23051784816490697,0.12519901122842297,1.2429553017788313,0.0,8.866042998395939,7,16,2,51,13,10,13,5,66
2839.sol,otherFoMo3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0,4,2,40,0,0,4,0,1
2855.sol,JIincForwarderInterface,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,59.166666666666664,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,7.833333333333333,0,4,2,73,0,0,7,0,6
2855.sol,NameFilter,0.1904761904761904,0.0,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.16279069767442,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,14.333333333333334,13,20,2,103,56,53,83,20,63
2855.sol,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8
2855.sol,RP1KeysCalcLong,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.75,0.0,0.4642857142857143,0.7142857142857143,0.10714285714285712,3.5,0.5357142857142857,7.214285714285714,9,8,2,219,5,10,109,2,28
2855.sol,RP1externalSettingsInterface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,53.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0,4,1,54,0,0,7,0,4
2855.sol,ReadyPlayerONE,0.1788528409701912,0.0043739254596847,0.2566269982465312,0.0,0.1495107140929543,6.092002576833798,0.051204504992452785,8.435468075275,0.07570490718813605,36.42132919223029,0.0,1.0874038734510951,0.21945566855457824,0.07053661018289037,1.2363869448363167,0.4610201666349301,10.497213228231159,21,20,2,221,148,52,365,22,1091
2855.sol,SafeMath,0.11310122339534105,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.03349673202614378,7.23653307476837,0.1993493978788096,19.52938483085542,0.022624434389140264,0.7047346716464363,0.23051784816490697,0.12519901122842297,1.2429553017788313,0.0,8.866042998395939,7,16,2,51,13,10,13,5,66
2855.sol,otherFoMo3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0,4,2,40,0,0,4,0,1
2858.sol,Lucky8d,0.1421385808217859,0.04855147749782774,0.07173671584903998,0.0,0.0775627447119163,10.472693199502197,0.017375144809135785,7.423872711970598,0.15144692689129297,29.711689114247513,0.004032258064516129,0.727151263688428,0.19671961640065025,0.10577142054374573,1.2673937524147394,0.1107115409575809,8.233746137498782,22,28,2,152,132,34,271,14,500
2858.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,6.475,0.37083333333333335,28.4,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,9.825,6,12,2,72,8,4,11,3,23
2859.sol,ArtMuseumBase,0.28720320083956447,0.0303030303030303,0.2682178932178932,0.0,0.14776990686081595,6.573142460441068,0.030991735537190077,7.158821986094713,0.3071100616555162,35.35453889544799,0.037485242030696565,1.4183621933621935,0.37203200839564476,0.17001180637544275,1.7354781582054308,0.3237504919323101,2.7514462809917357,17,16,2,144,43,20,63,8,88
2859.sol,ArtMuseumV1,0.350864920213713,0.0,0.19877464626412453,0.0,0.16811819786847348,9.636505856564863,0.06767051066925309,7.916792806135364,0.22562827561481805,35.57449024128227,0.022082826489193273,1.4788871047522012,0.5083580378015017,0.26823397094941875,1.7603313895763881,0.09165175955262574,2.9190791077466574,27,24,2,171,62,30,92,10,370
2859.sol,LikeCoinInterface,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.25,83.75,0.0,0.0,0.0,0.0,4.0,0.0,8.25,0,4,2,97,0,0,9,0,4
2859.sol,OraclizeAddrResolverI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,54.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0,4,1,54,0,0,6,0,1
2859.sol,OraclizeI,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.7777777777777777,106.44444444444444,0.0,0.0,0.0,0.0,3.7777777777777777,0.0,10.11111111111111,0,4,2,150,0,0,15,0,9
2859.sol,Ownable,0.17777777777777778,0.0,0.03333333333333333,0.0,0.3333333333333333,7.382936507936507,0.0,5.844444444444444,0.14444444444444446,24.244444444444444,0.0,1.1500000000000001,0.06666666666666667,0.0,1.3777777777777775,0.16666666666666666,1.777777777777778,20,8,1,64,7,2,20,3,23
2859.sol,strings,0.18473266499582286,0.05202241715399608,0.5433549150654414,0.0,0.10999721526037315,4.644035087719298,0.0175438596491228,8.747619047619049,0.2753063213589529,30.754017857142856,0.04184071289334445,1.455740044555834,0.21186647173489281,0.28362573099415206,2.018622946254525,0.3720238095238095,3.181530214424951,10,24,2,107,50,14,120,8,81
2859.sol,usingOraclize,0.1449673202614379,0.02222222222222222,0.23254901960784316,0.0,0.12104575163398694,10.445727272727272,0.09163398692810457,6.933053221288515,0.2746218487394958,37.88252100840336,0.00588235294117647,1.043062558356676,0.4020915032679738,0.09294117647058824,2.2237908496732026,0.2081045751633987,2.5459383753501403,23,20,2,127,25,42,112,7,86
286.sol,BasicToken,0.0,0.0,0.0,0.0,0.0,9.5,0.0,2.6666666666666665,0.6666666666666666,30.333333333333336,0.0,0.5,0.0,0.0,2.0,0.0,5.166666666666666,12,4,2,68,2,0,9,1,6
286.sol,LineageCode,0.07500000000000001,0.0,0.41666666666666663,0.0,0.1,6.508333333333333,0.025,5.783333333333333,0.3416666666666667,35.391666666666666,0.0,1.175,0.0,0.0,2.183333333333333,0.24166666666666667,8.383333333333333,12,10,2,103,6,0,17,2,30
286.sol,SafeMath,0.07083333333333333,0.020833333333333325,0.175,0.0,0.30833333333333335,1.5674603174603174,0.020833333333333325,3.154166666666667,0.35,25.425,0.0,0.9333333333333333,0.08333333333333333,0.1958333333333333,1.4,0.0,5.983333333333333,6,6,2,72,9,4,10,3,27
286.sol,StandardToken,0.13541666666666666,0.0,0.21875,0.0,0.03125,6.888663967611336,0.03125,3.625,0.07291666666666666,24.708333333333336,0.0,1.1354166666666665,0.0625,0.0,1.0,0.39583333333333337,4.697916666666666,16,6,1,71,19,2,45,5,28
2860.sol,ArtMuseum,0.2857142857142857,0.0,0.2619047619047619,0.0,0.0,14.493333333333334,0.0,7.015873015873016,0.3531746031746031,33.32936507936508,0.0,1.123015873015873,0.3333333333333333,0.0,2.0,0.0,2.4325396825396823,22,12,2,77,25,7,34,6,21
2860.sol,ArtMuseumBase,0.28720320083956447,0.0303030303030303,0.2682178932178932,0.0,0.14776990686081592,6.573142460441068,0.03099173553719007,7.158821986094713,0.3071100616555162,35.35453889544799,0.037485242030696565,1.4183621933621935,0.37203200839564476,0.17001180637544275,1.7354781582054308,0.3237504919323101,2.7514462809917357,17,16,2,144,43,20,63,8,88
2860.sol,LikeCoinInterface,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.25,83.75,0.0,0.0,0.0,0.0,4.0,0.0,8.25,0,4,2,97,0,0,9,0,4
2860.sol,Ownable,0.17777777777777778,0.0,0.03333333333333333,0.0,0.3333333333333333,7.382936507936507,0.0,5.844444444444444,0.14444444444444446,24.244444444444444,0.0,1.1500000000000001,0.06666666666666667,0.0,1.3777777777777775,0.16666666666666666,1.777777777777778,20,8,1,64,7,2,20,3,23
2861.sol,BurnableToken,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0,0.2727272727272727,6.555555555555555,0.0,7.0,0.0909090909090909,36.875,0.0,1.6363636363636365,0.1818181818181818,0.0,1.2727272727272727,0.3636363636363636,8.272727272727273,11,8,1,56,18,2,23,5,11
2861.sol,MintableToken,0.1619047619047619,0.0,0.19047619047619047,0.0,0.0,8.76388888888889,0.0,3.2095238095238092,0.11428571428571427,26.178571428571427,0.0,1.2119047619047618,0.09523809523809523,0.0,1.7,0.09523809523809523,4.995238095238095,15,4,1,87,16,2,24,4,16
2861.sol,Ownable,0.2,0.0,0.1,0.0,0.25,6.375,0.0,3.1,0.1,25.45,0.0,1.3,0.2,0.0,1.75,0.125,4.7,20,4,1,65,8,2,21,3,9
2861.sol,Pausable,0.125,0.0,0.0,0.0,0.0,6.395833333333334,0.0,3.0,0.125,18.25,0.0,0.875,0.0,0.0,1.5,0.0,4.25,13,4,1,51,4,0,8,1,16
2861.sol,PausableToken,0.0,0.0,0.6666666666666666,0.0,0.0,8.03,0.0,2.8,0.3333333333333333,45.4,0.0,1.3333333333333333,0.0,0.0,2.533333333333333,0.3333333333333333,6.2,13,6,1,105,5,0,15,1,15
2861.sol,SafeMath,0.12291666666666665,0.0,0.18541666666666665,0.0,0.35,1.6145833333333333,0.03125,3.2375,0.37083333333333335,25.1625,0.0,0.9875,0.125,0.21666666666666665,1.525,0.0,6.504166666666666,6,6,2,70,8,4,11,3,23
2861.sol,StandardToken,0.0,0.0,0.16666666666666666,0.0,0.0,7.0,0.0,2.6666666666666665,0.6666666666666666,41.83333333333333,0.0,0.8333333333333333,0.0,0.0,2.0,0.0,6.0,8,4,2,100,3,0,14,1,6
2861.sol,TokenVesting,0.09012605042016805,0.11512605042016805,0.1323529411764706,0.0,0.09768907563025207,9.265996503496504,0.0357142857142857,3.4912878787878787,0.24208683473389353,37.9375,0.0,1.1390056022408963,0.1445378151260504,0.0,1.8854341736694678,0.46792717086834734,4.71484593837535,14,8,2,84,22,4,37,6,44
2876.sol,F3DKeysCalcLong,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,4.571428571428571,0.2857142857142857,31.035714285714285,0.0,0.4642857142857143,0.7142857142857143,0.10714285714285712,3.5,0.5357142857142857,5.5,9,8,2,219,5,10,109,2,28
2876.sol,F3DexternalSettingsInterface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,54.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,1,55,0,0,7,0,4
2876.sol,H3FoMo3Dlong,0.1770023378258571,0.10752453627793049,0.2594544014141132,0.17602624067457667,0.16869078892552306,6.058465803085096,0.051696259400031516,7.494993831534805,0.0765476361050695,37.509154472217006,0.0,1.0878419621673692,0.23441106695478112,0.09327674117596613,1.2345526700303235,0.4653673942273898,7.112563426527433,21,24,2,220,148,52,365,22,1108
2876.sol,JIincForwarderInterface,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,60.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,8.666666666666666,0,4,2,74,0,0,7,0,6
2876.sol,NameFilter,0.1904761904761904,0.1111111111111111,0.1269841269841269,0.2063492063492063,0.3809523809523809,4.982142857142857,0.0793650793650793,10.604651162790695,0.0317460317460317,36.11627906976744,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,9.476190476190476,13,16,2,105,56,53,128,20,63
2876.sol,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.75,0.0,0.0,0.0,0.0,4.0,0.0,12.25,0,4,2,139,0,0,13,0,8
2876.sol,SafeMath,0.11310122339534105,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.03349673202614378,5.945665445665445,0.1993493978788096,18.196831082860495,0.022624434389140264,0.7047346716464363,0.23051784816490697,0.12519901122842297,1.2429553017788313,0.0,7.533489250401015,7,12,2,51,13,10,13,5,66
2876.sol,otherFoMo3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0,4,2,40,0,0,4,0,1
289.sol,Glv,0.1865079365079365,0.047619047619047596,0.6071428571428571,0.22222222222222224,0.0,5.121212121212121,0.047619047619047596,6.444444444444444,0.1587301587301587,38.583333333333336,0.0,0.9722222222222222,0.0,0.1388888888888889,1.492063492063492,0.21825396825396823,11.174603174603176,14,8,1,148,14,0,36,3,23
289.sol,StandardToken,0.04,0.0,0.35055555555555556,0.0,0.18611111111111112,6.261363636363636,0.04722222222222222,6.946666666666667,0.35388888888888886,41.83111111111111,0.0,1.4922222222222223,0.09444444444444444,0.11666666666666665,1.781111111111111,0.19944444444444445,10.166666666666668,8,12,2,95,22,2,29,7,28
289.sol,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1
290.sol,ROSCtoken,0.15714285714285717,0.020408163265306114,0.5091836734693878,0.2571428571428571,0.09999999999999999,7.912166405023548,0.0,6.380952380952381,0.2346938775510204,50.61666666666667,0.0,1.7367346938775512,0.06938775510204082,0.4336734693877551,1.4489795918367345,0.2285714285714286,14.101020408163265,13,8,2,145,28,2,57,6,39
290.sol,TokenERC20,0.10158730158730159,0.0,0.4426303854875283,0.22154195011337866,0.15192743764172337,6.537885923600209,0.015873015873015872,6.738321995464852,0.16643990929705213,45.08480725623583,0.0,1.4941043083900227,0.028571428571428574,0.3623582766439909,1.4294784580498867,0.2628117913832199,13.385714285714286,14,12,1,102,21,2,41,6,49
