Solidity-File,Contract-Name,Avg-Assignment,Avg-blank-lines,Avg-commas,Avg-comments,Avg-comparisons,Avg-Identifiers-Length,Avg-conditionals,Avg-indentation-length,Avg-keywords,Avg-line-length,Avg-loops,Avg-number-of-identifiers,Avg-numbers,Avg-operators,Avg-parenthesis,Avg-periods,Avg-spaces,Max-Identifiers-Length,Max-indentation,Max-keywords,Max-line-length,Max-number-of-identifiers,Max-numbers,Max-char,Max-words,SLOC,ground truth,type
32557,CheckPayloadSize,0.0,0.0,0.0,0.0,0.5,4.0,0.0,3.0,0.0,23.5,0.0,1.0,0.5,0.25,1.5,0.5,4.75,7,4,0,43,4,2,7,1,4,0,unchecked external call
32557,ContractReceiver,0.3,0.0,0.1,0.0,0.15,6.142857142857142,0.0,3.1333333333333333,0.3833333333333333,30.1,0.0,0.8666666666666666,0.7,0.15,2.1,0.2,6.2,8,4,2,112,14,14,26,5,13,0,unchecked external call
32557,ContractWeb,0.1142857142857142,0.0,0.2678571428571428,0.0,0.1142857142857142,8.211952861952863,0.0142857142857142,3.2523809523809524,0.3345238095238095,41.720238095238095,0.0,1.2666666666666668,0.2428571428571428,0.0392857142857142,2.0785714285714283,0.2761904761904762,5.761904761904762,21,6,2,179,27,6,43,6,35,0,unchecked external call
32557,Conversion,0.0833333333333333,0.0,0.3333333333333333,0.0,0.1666666666666666,5.861111111111111,0.0,3.0,0.4166666666666666,51.08333333333333,0.0,1.6666666666666667,0.1666666666666666,0.0833333333333333,4.0,0.8333333333333333,5.583333333333334,16,4,2,93,18,2,40,4,9,0,unchecked external call
32557,Distribution,0.15,0.0,0.2,0.0,0.15,8.148051948051949,0.0181818181818181,2.9575757575757575,0.4621212121212121,41.06818181818182,0.0,1.259090909090909,0.8060606060606061,0.3060606060606061,3.015151515151515,0.1348484848484848,6.443939393939394,15,6,2,114,15,14,56,4,43,0,unchecked external call
32557,Owned,0.125,0.0,0.0,0.0,0.25,5.833333333333334,0.0,3.0,0.125,22.75,0.0,0.875,0.0,0.0,1.25,0.125,4.75,9,4,1,77,4,0,13,1,8,0,unchecked external call
32557,SafeMath,0.0,0.0,0.25,0.0,0.5,2.1,0.0,3.0,0.5,28.0,0.0,1.375,0.0,0.375,2.0,0.0,6.75,7,4,2,70,6,0,9,3,8,0,unchecked external call
32557,Token,0.0638888888888888,0.0,0.6968253968253968,0.0,0.1051587301587301,6.250884362348178,0.0083333333333333,3.2063492063492065,0.340079365079365,44.13928571428571,0.0,1.8781746031746032,0.4499999999999999,0.1333333333333333,2.784126984126984,0.4932539682539682,6.317460317460317,16,6,2,120,48,12,61,9,50,0,unchecked external call
32557,Token1st,0.0833333333333333,0.0,0.1944444444444444,0.1388888888888889,0.1666666666666666,7.485714285714285,0.0,3.222222222222222,0.3333333333333333,46.22222222222222,0.0,1.5277777777777777,0.0,0.3055555555555555,1.611111111111111,0.1388888888888888,8.638888888888888,21,6,2,117,35,0,60,7,19,0,unchecked external call
32559,Balances,0.1111111111111111,0.0,0.0,0.0,0.1666666666666666,6.833333333333333,0.0,2.7777777777777772,0.3333333333333333,27.833333333333332,0.0,0.7777777777777777,0.6666666666666666,0.2222222222222222,1.611111111111111,0.1944444444444444,5.0,13,4,2,64,4,6,25,1,10,0,unchecked external call
32559,CanTransferTokens,0.25,0.0,0.75,0.0,0.0,6.714285714285714,0.0,3.0,0.25,50.75,0.0,1.75,1.0,0.25,3.0,0.25,7.75,15,4,1,133,7,4,17,1,4,0,unchecked external call
32559,CheckIfContract,0.0833333333333333,0.0,0.0,0.0,0.25,6.6,0.1666666666666666,4.166666666666667,0.1666666666666666,21.666666666666668,0.0,0.4166666666666667,0.3333333333333333,0.0,1.6666666666666667,0.0,6.083333333333333,11,6,2,67,5,4,20,2,12,0,unchecked external call
32559,CheckPayloadSize,0.0,0.0,0.0,0.0,0.5,4.0,0.0,3.0,0.0,23.5,0.0,1.0,0.5,0.25,1.5,0.5,4.75,7,4,0,43,4,2,7,1,4,0,unchecked external call
32559,ContractReceiver,0.3,0.0,0.1,0.0,0.15,6.142857142857142,0.0,3.1333333333333333,0.3833333333333333,30.1,0.0,0.8666666666666666,0.7,0.15,2.1,0.2,6.2,8,4,2,112,14,14,26,5,13,0,unchecked external call
32559,ContractWeb,0.1142857142857142,0.0,0.2678571428571428,0.0,0.1142857142857142,8.211952861952863,0.0142857142857142,3.2523809523809524,0.3345238095238095,41.720238095238095,0.0,1.2666666666666668,0.2428571428571428,0.0392857142857142,2.0785714285714283,0.2761904761904762,5.761904761904762,21,6,2,179,27,6,43,6,35,0,unchecked external call
32559,Conversion,0.0833333333333333,0.0,0.3333333333333333,0.0,0.1666666666666666,5.861111111111111,0.0,3.0,0.4166666666666666,51.08333333333333,0.0,1.6666666666666667,0.1666666666666666,0.0833333333333333,4.0,0.8333333333333333,5.583333333333334,16,4,2,93,18,2,40,4,9,0,unchecked external call
32559,Distribution,0.15,0.0,0.2,0.0,0.15,8.148051948051949,0.0181818181818181,2.9575757575757575,0.4621212121212121,41.06818181818182,0.0,1.259090909090909,0.8060606060606061,0.3060606060606061,3.015151515151515,0.1348484848484848,6.443939393939394,15,6,2,114,15,14,56,4,43,0,unchecked external call
32559,Owned,0.125,0.0,0.0,0.0,0.25,5.833333333333334,0.0,3.0,0.125,22.75,0.0,0.875,0.0,0.0,1.25,0.125,4.75,9,4,1,77,4,0,13,1,8,0,unchecked external call
32559,SafeMath,0.0,0.0,0.25,0.0,0.5,2.1,0.0,3.0,0.5,28.0,0.0,1.375,0.0,0.375,2.0,0.0,6.75,7,4,2,70,6,0,9,3,8,0,unchecked external call
32559,Token,0.0638888888888888,0.0,0.6968253968253968,0.0,0.1051587301587301,6.250884362348178,0.0083333333333333,3.2063492063492065,0.340079365079365,44.13928571428571,0.0,1.8781746031746032,0.4499999999999999,0.1333333333333333,2.784126984126984,0.4932539682539682,6.317460317460317,16,6,2,120,48,12,61,9,50,0,unchecked external call
32559,Token1st,0.0833333333333333,0.0,0.1944444444444444,0.1388888888888889,0.1666666666666666,7.485714285714285,0.0,3.222222222222222,0.3333333333333333,46.22222222222222,0.0,1.5277777777777777,0.0,0.3055555555555555,1.611111111111111,0.1388888888888888,8.638888888888888,21,6,2,117,35,0,60,7,19,0,unchecked external call
3256,DogInterfaceForForwarder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,54.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,2,54,0,0,5,0,1,,
3256,DogScam,0.169351143991229,0.0057490079365079,0.2197599326304226,0.0,0.1551388131119644,6.413068631287736,0.0513706926966694,8.479011309377896,0.0779803715649229,34.79904137128497,0.0,0.9509249062756086,0.1909754566709876,0.0672723754516827,1.2677677695234413,0.4400709200571961,10.574257456069406,21,24,2,174,114,52,367,21,989,0,block number dependency
3256,LDKeysCalc,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.75,0.0,0.4642857142857143,0.7142857142857143,0.1071428571428571,3.5,0.5357142857142857,7.214285714285714,9,8,2,219,5,10,109,2,28,,
3256,NameFilter,0.1904761904761904,0.0,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.16279069767442,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,14.333333333333334,13,20,2,103,56,53,83,20,63,,
3256,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8,,
3256,SafeMath,0.1004273504273504,0.0,0.187118437118437,0.0,0.1764957264957264,1.7396336996336998,0.0166666666666666,6.895604395604396,0.2156898656898656,19.458791208791208,0.0153846153846153,0.7162698412698413,0.1589743589743589,0.1267094017094016,1.2327228327228328,0.0,8.556898656898657,7,12,2,51,13,6,11,5,49,,
32560,MultiSigWallet,0.1152176008942501,0.0,0.1069401852877084,0.0,0.1180368163563567,7.149525901448978,0.1060215166207664,7.734005513816184,0.0892971956201296,27.14157387606572,0.0276645283879149,0.9617333854920186,0.192276107568439,0.0880147572321304,1.1692202507872904,0.1512802100918319,8.938575176279095,18,16,2,79,28,8,46,11,250,0,unchecked external call
32572,ERC20Token,0.2416666666666666,0.0333333333333333,0.3666666666666667,0.3916666666666666,0.0,4.222222222222222,0.0333333333333333,6.333333333333333,0.1583333333333333,46.90277777777778,0.0,0.7166666666666667,0.25,0.2083333333333333,1.4,0.175,13.316666666666668,11,8,1,148,14,6,68,3,22,0,unchecked external call
32572,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32572,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
326,BasicToken,0.0,0.0,0.0,0.0,0.0,9.5,0.0,2.6666666666666665,0.6666666666666666,30.333333333333336,0.0,0.5,0.0,0.0,2.0,0.0,5.166666666666666,12,4,2,68,2,0,9,1,6,0,ether strict equality
326,HasNoEther,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.333333333333333,0.4166666666666666,21.666666666666664,0.0,0.5,0.0,0.0,2.333333333333333,0.3333333333333333,3.5,9,4,1,46,3,0,9,1,5,0,ether strict equality
326,Ownable,0.1625,0.0,0.05,0.0,0.125,8.598214285714285,0.0,2.966666666666667,0.1958333333333333,28.03333333333333,0.0,1.1,0.225,0.0,1.875,0.0625,4.570833333333333,20,4,1,66,7,2,21,3,16,0,ether strict equality
326,SafeMath,0.0708333333333333,0.0208333333333333,0.175,0.1875,0.3083333333333333,2.263492063492063,0.0208333333333333,3.154166666666667,0.35,26.602083333333333,0.0,0.9333333333333332,0.0833333333333333,0.1958333333333333,1.4,0.0,5.233333333333333,6,6,2,74,9,4,25,3,27,,
326,StandardToken,0.1177083333333333,0.0,0.284375,0.0,0.03125,6.725581983805668,0.015625,3.4375,0.1364583333333333,25.476041666666667,0.0,1.0427083333333331,0.03125,0.0,1.05,0.2979166666666666,4.798958333333333,16,6,2,76,19,2,45,5,43,0,ether strict equality
326,TrustSetterToken,0.0555555555555555,0.0,0.611111111111111,0.0,0.8333333333333334,5.39983164983165,0.0,6.444444444444444,0.2222222222222222,46.111111111111114,0.0555555555555555,2.0277777777777777,0.1111111111111111,0.1111111111111111,2.3333333333333335,0.5,10.361111111111112,10,12,1,93,11,2,19,4,14,0,ether strict equality
32605,MetaIdentityManager,0.1604617604617604,0.0,0.5014610389610389,0.0527056277056277,0.2141774891774892,8.013662630486442,0.0064935064935064,6.385497835497835,0.1738275613275613,43.60268759018759,0.0,1.822835497835498,0.1385281385281385,0.1104617604617604,1.7192640692640693,0.1055194805194805,9.16432178932179,21,12,2,139,28,3,76,10,139,0,unchecked external call
32605,Owned,0.7,0.0,0.0,0.0,0.0,5.4,0.1,5.6,0.6,36.1,0.0,1.5,0.0,0.0,3.0,0.5,9.7,9,12,1,58,5,0,12,2,6,0,unchecked external call
32605,Proxy,0.0,0.0,1.0,0.0,0.0,5.944444444444445,0.0,5.0,1.125,53.25,0.0,2.625,0.0,0.0,4.5,1.25,9.375,11,8,2,84,9,0,17,2,5,0,unchecked external call
32606,TxRelay,0.1237037037037037,0.0333333333333333,0.2814814814814815,0.0703703703703703,0.0785185185185185,8.496913580246913,0.0185185185185185,6.408333333333334,0.2992592592592593,38.59424603174603,0.0333333333333333,0.9281481481481482,0.1992592592592592,0.0866666666666666,1.7466666666666668,0.0985185185185185,7.912592592592593,15,12,2,109,27,6,71,3,48,0,unchecked external call
32608,IdentityManager,0.174345238095238,0.0,0.4663095238095238,0.0613095238095237,0.2058333333333333,8.164427598545245,0.0,6.232857142857143,0.2021428571428571,47.79994047619048,0.0,2.053988095238095,0.1309523809523809,0.1259523809523809,1.9582142857142857,0.2084523809523809,9.212738095238096,21,8,2,139,26,2,70,10,108,0,unchecked external call
32608,Owned,0.7,0.0,0.0,0.0,0.0,5.4,0.1,5.6,0.6,36.1,0.0,1.5,0.0,0.0,3.0,0.5,9.7,9,12,1,58,5,0,12,2,6,0,unchecked external call
32608,Proxy,0.0,0.0,1.0,0.0,0.0,5.944444444444445,0.0,5.0,1.125,53.25,0.0,2.625,0.0,0.0,4.5,1.25,9.375,11,8,2,84,9,0,17,2,5,0,unchecked external call
32611,OrientalChainToken,0.2416666666666666,0.0333333333333333,0.3666666666666667,0.3916666666666666,0.0,4.222222222222222,0.0333333333333333,6.333333333333333,0.1583333333333333,47.90277777777778,0.0,0.7166666666666667,0.25,0.2083333333333333,1.4,0.175,13.358333333333334,11,8,1,148,14,6,68,3,22,0,unchecked external call
32611,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32611,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
32622,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32622,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
32622,YAYTOKEN,0.2416666666666666,0.0333333333333333,0.3666666666666667,0.1833333333333333,0.0,4.222222222222222,0.0333333333333333,6.333333333333333,0.1583333333333333,37.90277777777778,0.0,0.7166666666666667,0.25,0.0,1.2333333333333334,0.175,11.983333333333334,11,8,1,148,14,6,68,3,22,0,unchecked external call
32623,ERC20Token,0.2416666666666666,0.0333333333333333,0.3666666666666667,0.3916666666666666,0.0,4.222222222222222,0.0333333333333333,6.333333333333333,0.1583333333333333,47.94444444444445,0.0,0.7166666666666667,0.25,0.2083333333333333,1.4,0.175,13.316666666666668,11,8,1,148,14,6,68,3,22,0,unchecked external call
32623,Inventify,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32623,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
32624,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32624,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
32624,YuCoin,0.2416666666666666,0.0333333333333333,0.3666666666666667,0.3916666666666666,0.0,4.222222222222222,0.0333333333333333,6.333333333333333,0.1583333333333333,46.52777777777778,0.0,0.7166666666666667,0.25,0.2083333333333333,1.4,0.175,13.316666666666668,11,8,1,148,14,6,68,3,22,0,unchecked external call
32658,EIDOO,0.25,0.0416666666666666,0.4583333333333333,0.2916666666666667,0.0,4.222222222222222,0.0416666666666666,6.333333333333333,0.1666666666666666,46.52777777777778,0.0,0.8333333333333334,0.25,0.2083333333333333,1.5833333333333333,0.2083333333333333,14.125,11,8,1,148,14,6,36,3,20,0,unchecked external call
32658,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32658,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
32659,BJAHCoin,0.2714285714285714,0.0333333333333333,0.3666666666666667,0.1833333333333333,0.0,4.222222222222222,0.0333333333333333,6.285714285714286,0.1642857142857142,34.46825396825397,0.0,0.7523809523809524,0.2857142857142857,0.0,1.2571428571428571,0.1809523809523809,6.614285714285714,11,8,1,148,14,6,68,3,21,0,unchecked external call
32659,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32659,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
3266,NameFilter,0.1904761904761904,0.0,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.16279069767442,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,14.333333333333334,13,20,2,103,56,53,83,20,63,,
3266,PCKExtSettingInterface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,58.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,4,2,59,0,0,7,0,4,,
3266,PCKKeysCalcLong,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.75,0.0,0.4642857142857143,0.7142857142857143,0.1071428571428571,3.5,0.5357142857142857,7.214285714285714,9,8,2,219,5,10,109,2,28,,
3266,PlayCoinKey,0.1641780086381424,0.0114737705108861,0.2526328063986411,0.0,0.1842717165315124,6.199858916567222,0.0472696306744695,8.186071924589342,0.093684320016781,36.890610878105655,0.0,1.1111299754168924,0.1860548859103635,0.0773331733509845,1.3726691159357691,0.4408484800911499,10.284823713663512,21,20,2,221,149,52,365,22,1183,0,block number dependency
3266,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8,,
3266,ProForwarderInterface,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,59.166666666666664,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,7.833333333333333,0,4,2,73,0,0,7,0,6,,
3266,SafeMath,0.113101223395341,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.0334967320261437,7.23653307476837,0.1993493978788096,19.52938483085542,0.0226244343891402,0.7047346716464363,0.2305178481649069,0.1251990112284229,1.2429553017788313,0.0,8.866042998395939,7,16,2,51,13,10,13,5,66,,
3266,otherPCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0,4,2,40,0,0,4,0,1,,
32662,BWCOINToken,0.2714285714285714,0.0333333333333333,0.3666666666666667,0.4214285714285714,0.0,4.222222222222222,0.0333333333333333,6.285714285714286,0.1642857142857142,50.65873015873016,0.0,0.7523809523809524,0.6666666666666666,0.4285714285714286,1.4476190476190478,0.1809523809523809,14.70952380952381,11,8,1,148,14,14,68,3,21,0,unchecked external call
32662,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32662,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
32671,BWCOINToken,0.2714285714285714,0.0333333333333333,0.3666666666666667,0.4214285714285714,0.0,4.222222222222222,0.0333333333333333,6.285714285714286,0.1642857142857142,50.18253968253968,0.0,0.7523809523809524,0.4761904761904762,0.3333333333333333,1.4476190476190478,0.1809523809523809,14.566666666666668,11,8,1,148,14,10,68,3,21,0,unchecked external call
32671,StandardToken,0.04,0.0,0.3093939393939394,0.103030303030303,0.1409090909090909,6.261363636363636,0.0348484848484848,6.946666666666667,0.3415151515151515,41.83111111111111,0.0,1.2866666666666666,0.0696969696969696,0.0878787878787878,1.607878787878788,0.1663636363636363,8.848484848484848,8,12,2,95,22,2,51,7,34,,
32671,Token,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0,4,2,63,0,0,7,0,1,0,unchecked external call
3269,F3DKeysCalcShort,0.0,0.0,0.0714285714285714,0.0,0.0,5.25,0.0,6.285714285714286,0.2857142857142857,32.607142857142854,0.0,0.4642857142857143,0.7142857142857143,0.1071428571428571,3.5,0.5357142857142857,7.071428571428571,9,8,2,219,5,10,109,2,28,,
3269,FomoSuper,0.1815505105543463,0.1066962112417996,0.250203280650168,0.0,0.1430979677107706,6.039171761118502,0.0498199241398025,8.403406666075332,0.0786142942244281,36.20422915126404,0.0,1.0874326642794427,0.2210614549784882,0.075726968154075,1.2294573799088666,0.46657922203352,9.468405764578492,21,20,2,221,148,52,365,22,1109,0,block number dependency
3269,NameFilter,0.1904761904761904,0.1111111111111111,0.1269841269841269,0.0,0.3809523809523809,4.982142857142857,0.0793650793650793,11.627906976744184,0.0317460317460317,37.04651162790697,0.0158730158730158,0.8888888888888888,0.8412698412698413,0.0793650793650793,0.9523809523809524,0.0158730158730158,13.11111111111111,13,20,2,103,56,53,83,20,63,,
3269,PlayerBookInterface,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,1.875,94.5,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0,4,2,138,0,0,13,0,8,,
3269,SafeMath,0.113101223395341,0.0,0.1755398740692858,0.0,0.1960993799229093,1.646664446664447,0.0334967320261437,7.23653307476837,0.1993493978788096,19.379424633101102,0.0226244343891402,0.7047346716464363,0.2305178481649069,0.1251990112284229,1.2429553017788313,0.0,8.716082800641624,7,16,2,51,13,10,13,5,66,,
32699,MultiSigWallet,0.1152176008942501,0.0,0.1069401852877084,0.0,0.1180368163563567,7.149525901448978,0.1060215166207664,7.734005513816184,0.0892971956201296,27.14157387606572,0.0276645283879149,0.9617333854920186,0.192276107568439,0.0880147572321304,1.1692202507872904,0.1512802100918319,8.938575176279095,18,16,2,79,28,8,46,11,250,0,unchecked external call
32699,ZipperWithdrawalRight,0.15,0.0,0.1428571428571428,0.0,0.1333333333333333,8.322222222222223,0.0,5.533333333333334,0.1976190476190475,30.78333333333333,0.0,0.9285714285714284,0.0,0.0,1.4,0.3047619047619048,6.94047619047619,14,8,1,65,9,0,18,3,16,0,unchecked external call
32700,CanReclaimToken,0.25,0.0,0.25,0.0,0.0,5.833333333333333,0.0,3.0,0.25,37.0,0.0,1.5,0.0,0.0,2.0,0.5,5.25,9,4,1,62,6,0,15,2,4,0,reentrancy
32700,ERC20,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,0.8333333333333334,53.666666666666664,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,7.5,0,4,2,73,0,0,8,0,5,0,reentrancy
32700,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,reentrancy
32700,IBasicMultiToken,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.0,1.6,70.0,0.0,0.0,0.0,0.0,3.2,0.0,9.1,0,4,2,102,0,0,10,0,10,0,reentrancy
32700,IMultiToken,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.75,116.25,0.0,0.0,0.0,0.0,4.0,0.0,13.75,0,4,2,145,0,0,14,0,4,0,reentrancy
32700,MultiBuyer,0.25,0.1041666666666666,0.2916666666666667,0.0416666666666666,0.25,5.875,0.0833333333333333,9.674418604651162,0.0416666666666666,42.83720930232558,0.0625,1.5,0.5,0.3125,1.75,0.5208333333333334,11.479166666666666,14,16,2,125,72,24,108,16,48,1,reentrancy
32700,Ownable,0.1625,0.0,0.05,0.0,0.125,8.598214285714285,0.0,2.966666666666667,0.1958333333333333,28.03333333333333,0.0,1.1,0.225,0.0,1.875,0.0625,4.570833333333333,20,4,1,66,7,2,21,3,16,0,reentrancy
32700,SafeERC20,0.0,0.0,0.8333333333333334,0.0,0.0,5.116666666666666,0.0,2.844444444444445,0.2555555555555555,32.65555555555556,0.0,1.0555555555555556,0.0,0.0,2.0444444444444443,0.2555555555555555,5.077777777777778,7,4,1,79,5,0,15,1,16,,
32700,SafeMath,0.0708333333333333,0.0208333333333333,0.175,0.1875,0.3083333333333333,1.5674603174603174,0.0208333333333333,3.154166666666667,0.35,25.425,0.0,0.9333333333333332,0.0833333333333333,0.1958333333333333,1.4,0.0,5.233333333333333,6,6,2,72,9,4,25,3,27,,
32701,CanReclaimToken,0.25,0.0,0.25,0.0,0.0,5.833333333333333,0.0,3.0,0.25,37.0,0.0,1.5,0.0,0.0,2.0,0.5,5.25,9,4,1,62,6,0,15,2,4,0,reentrancy
32701,ERC20,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,0.8333333333333334,53.666666666666664,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,7.5,0,4,2,73,0,0,8,0,5,0,reentrancy
32701,ERC20Basic,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,62.666666666666664,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0,2,2,69,0,0,5,0,3,0,reentrancy
32701,IBasicMultiToken,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.0,1.6,70.0,0.0,0.0,0.0,0.0,3.2,0.0,9.1,0,4,2,102,0,0,10,0,10,0,reentrancy
32701,IMultiToken,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.75,116.25,0.0,0.0,0.0,0.0,4.0,0.0,13.75,0,4,2,145,0,0,14,0,4,0,reentrancy
32701,MultiBuyer,0.25,0.1041666666666666,0.2916666666666667,0.0416666666666666,0.25,5.875,0.0833333333333333,9.674418604651162,0.0416666666666666,42.83720930232558,0.0625,1.5,0.5,0.3125,1.75,0.5208333333333334,11.479166666666666,14,16,2,125,72,24,108,16,48,1,reentrancy
32701,Ownable,0.1625,0.0,0.05,0.0,0.125,8.598214285714285,0.0,2.966666666666667,0.1958333333333333,28.03333333333333,0.0,1.1,0.225,0.0,1.875,0.0625,4.570833333333333,20,4,1,66,7,2,21,3,16,0,reentrancy
